Order_ID,Order_Date,Total,Subtotal,Discount,P_Service,Payment_Method,Purchase_Status,UF,Region,Category,D_Forecast,D_Date,Services,Quantity,delivery_lead_time,delivery_delay_days,is_late,is_confirmed,freight_share,discount_abs,avg_item_price,order_year,order_month,order_month_name,order_quarter,order_dayofweek,order_dayname
1642,2025-04-23 05:03:20,4268.25,4288.0,0.0123,32.99,Debito,Processando,SP,Sudeste,Eletrônicos,2025-04-23 23:28:03,2025-04-24 23:28:03,Scheduled,4,1.0,1.0,1.0,0,0.007729163005915774,52.7424,1072.0,2025,4,April,2,2,Wednesday
1643,2025-04-11 19:45:31,88.54,71.6,0.0833,22.9,Boleto,Cancelado,SE,Nordeste,Eletrônicos,2025-05-13 09:30:43,2025-05-14 09:30:43,Standard,4,,,,0,0.2586401626383555,5.96428,17.9,2025,4,April,2,4,Friday
1644,2025-04-16 06:31:20,1088.25,1079.0,0.022,32.99,Debito,Cancelado,SC,Sul,Eletrônicos,2025-05-04 20:56:55,2025-05-09 20:56:55,Scheduled,1,,,,0,0.03031472547668275,23.738,1079.0,2025,4,April,2,2,Wednesday
1645,2025-03-09 23:11:42,1611.74,1626.57,0.0294,32.99,PIX,Confirmado,RJ,Sudeste,Eletrônicos,2025-05-02 16:26:23,2025-05-05 16:26:23,Scheduled,1,56.0,3.0,1.0,1,0.020468561926861653,47.821158,1626.57,2025,3,March,1,6,Sunday
1646,2025-04-29 10:33:17,2073.58,2158.0,0.059,42.9,Credito,Confirmado,CE,Nordeste,Eletrônicos,2025-05-02 22:40:00,2025-05-06 22:40:00,Same-Day,2,7.0,4.0,1.0,1,0.020688856952709805,127.32199999999999,1079.0,2025,4,April,2,1,Tuesday
1647,2025-03-17 17:24:51,12038.64,12199.96,0.0151,22.9,Debito,Cancelado,RJ,Sudeste,Eletrônicos,2025-05-08 06:38:16,2025-05-08 06:38:16,Standard,4,,,,0,0.0019022082228557378,184.219396,3049.99,2025,3,March,1,0,Monday
1648,2025-02-23 12:16:07,1714.25,1715.96,0.026,42.9,Boleto,Processando,MG,Sudeste,Eletrônicos,2025-05-11 22:31:45,2025-05-11 22:31:45,Same-Day,4,77.0,0.0,0.0,0,0.025025521365028437,44.614959999999996,428.99,2025,2,February,1,6,Sunday
1649,2025-05-13 17:01:11,1492.26,1539.8,0.0523,32.99,PIX,Confirmado,AC,Norte,Eletrônicos,2025-04-23 07:10:03,2025-04-24 07:10:03,Scheduled,2,-20.0,1.0,1.0,1,0.022107407556323965,80.53153999999999,769.9,2025,5,May,2,1,Tuesday
1651,2025-03-31 06:58:28,224.36,215.6,0.1124,32.99,Credito,Processando,SC,Sul,Eletrônicos,2025-05-01 03:09:15,2025-05-05 03:09:15,Scheduled,4,34.0,4.0,1.0,0,0.14704047067213408,24.233439999999998,53.9,2025,3,March,1,0,Monday
1652,2025-03-24 01:53:22,279.71,259.72,0.0112,22.9,Credito,Cancelado,RS,Sul,Eletrônicos,2025-04-18 10:19:09,2025-04-23 10:19:09,Standard,2,,,,0,0.08187050874119624,2.9088640000000003,129.86,2025,3,March,1,0,Monday
1653,2025-03-10 16:34:37,4799.14,5484.26,0.1291,22.9,PIX,Cancelado,TO,Norte,Eletrônicos,2025-05-04 05:06:12,2025-05-06 05:06:12,Standard,2,,,,0,0.004771688260813395,708.017966,2742.13,2025,3,March,1,0,Monday
1654,2025-04-21 12:26:22,2049.89,2309.7,0.1224,22.9,PIX,Em Analise,MG,Sudeste,Eletrônicos,2025-05-06 17:00:48,2025-05-10 17:00:48,Standard,3,19.0,4.0,1.0,0,0.011171331144598003,282.70727999999997,769.9,2025,4,April,2,0,Monday
1655,2025-03-08 05:15:26,80.52,53.7,0.1149,32.99,PIX,Em Analise,MG,Sudeste,Eletrônicos,2025-04-22 20:06:41,2025-04-23 20:06:41,Scheduled,3,46.0,1.0,1.0,0,0.40971187282662697,6.17013,17.900000000000002,2025,3,March,1,5,Saturday
1656,2025-04-24 12:08:17,6237.38,6506.28,0.0464,32.99,Debito,Processando,RS,Sul,Eletrônicos,2025-05-04 14:20:27,2025-05-08 14:20:27,Scheduled,4,14.0,4.0,1.0,0,0.005289079709749928,301.89139199999994,1626.57,2025,4,April,2,3,Thursday
1657,2025-03-27 05:39:52,1617.27,1796.0,0.1234,42.9,Credito,Confirmado,RN,Nordeste,Eletrônicos,2025-04-27 02:03:25,2025-04-30 02:03:25,Same-Day,4,33.0,3.0,1.0,1,0.026526183012113003,221.6264,449.0,2025,3,March,1,3,Thursday
1658,2025-04-06 08:15:51,1530.6,1539.8,0.0274,32.99,Boleto,Em Analise,PE,Nordeste,Eletrônicos,2025-04-23 01:22:26,2025-04-26 01:22:26,Scheduled,2,19.0,3.0,1.0,0,0.021553639095779436,42.19052,769.9,2025,4,April,2,6,Sunday
1659,2025-02-24 19:00:21,40.47,17.9,0.0187,22.9,Debito,Confirmado,SC,Sul,Eletrônicos,2025-05-13 00:51:11,2025-05-13 00:51:11,Standard,1,77.0,0.0,0.0,1,0.5658512478379046,0.33472999999999997,17.9,2025,2,February,1,0,Monday
1660,2025-04-26 18:39:26,2317.13,2309.7,0.0067,22.9,Boleto,Cancelado,RJ,Sudeste,Eletrônicos,2025-04-26 09:12:49,2025-05-01 09:12:49,Standard,3,,,,0,0.009882915503230288,15.47499,769.9,2025,4,April,2,5,Saturday
1662,2025-03-19 06:58:11,432.07,428.99,0.0462,22.9,Boleto,Em Analise,AP,Norte,Eletrônicos,2025-05-11 04:24:17,2025-05-12 04:24:17,Standard,1,53.0,1.0,1.0,0,0.05300067118753905,19.819338,428.99,2025,3,March,1,2,Wednesday
1663,2025-04-07 02:55:40,10554.24,12199.96,0.1376,32.99,Credito,Cancelado,ES,Sudeste,Eletrônicos,2025-05-01 06:00:38,2025-05-04 06:00:38,Scheduled,4,,,,0,0.003125757989206234,1678.7144959999998,3049.99,2025,4,April,2,0,Monday
1664,2025-05-03 21:42:47,5209.28,5397.03,0.0409,32.99,Credito,Processando,RS,Sul,Eletrônicos,2025-05-05 21:48:18,2025-05-10 21:48:18,Scheduled,3,7.0,5.0,1.0,0,0.006332928926838259,220.73852699999998,1799.01,2025,5,May,2,5,Saturday
1665,2025-03-28 12:28:47,2829.43,3237.0,0.1361,32.99,PIX,Em Analise,PR,Sul,Eletrônicos,2025-05-09 07:25:03,2025-05-13 07:25:03,Scheduled,3,45.0,4.0,1.0,0,0.011659592214686352,440.5557,1079.0,2025,3,March,1,4,Friday
1666,2025-02-22 09:54:42,73.85,35.8,0.1356,42.9,Boleto,Processando,AP,Norte,Eletrônicos,2025-04-19 00:32:08,2025-04-21 00:32:08,Same-Day,2,57.0,2.0,1.0,0,0.5809072444143535,4.85448,17.9,2025,2,February,1,5,Saturday
1667,2025-03-28 15:00:09,1569.97,1796.0,0.1386,22.9,PIX,Confirmado,AP,Norte,Eletrônicos,2025-05-06 06:53:30,2025-05-06 06:53:30,Standard,4,38.0,0.0,0.0,1,0.014586265979604704,248.9256,449.0,2025,3,March,1,4,Friday
1668,2025-03-11 19:53:57,745.61,769.9,0.0744,32.99,Credito,Cancelado,RJ,Sudeste,Eletrônicos,2025-05-14 00:08:33,2025-05-16 00:08:33,Scheduled,1,,,,0,0.0442456512117595,57.280559999999994,769.9,2025,3,March,1,1,Tuesday
1669,2025-03-30 11:30:55,248.88,259.72,0.1299,22.9,Debito,Processando,SC,Sul,Eletrônicos,2025-04-22 12:12:38,2025-04-24 12:12:38,Standard,2,25.0,2.0,1.0,0,0.09201221472195435,33.737628,129.86,2025,3,March,1,6,Sunday
1670,2025-02-23 20:58:13,952.12,1072.0,0.1426,32.99,PIX,Processando,CE,Nordeste,Eletrônicos,2025-04-23 23:25:09,2025-04-26 23:25:09,Scheduled,1,62.0,3.0,1.0,0,0.03464899382430786,152.8672,1072.0,2025,2,February,1,6,Sunday
1671,2025-03-01 19:16:33,93.98,53.7,0.0487,42.9,PIX,Em Analise,PA,Norte,Eletrônicos,2025-04-28 03:51:28,2025-05-01 03:51:28,Same-Day,3,60.0,3.0,1.0,0,0.45648010214939344,2.61519,17.900000000000002,2025,3,March,1,5,Saturday
1672,2025-05-15 12:34:27,198.47,165.99,0.0628,42.9,PIX,Confirmado,SP,Sudeste,Eletrônicos,2025-05-09 13:52:12,2025-05-13 13:52:12,Same-Day,1,-2.0,4.0,1.0,1,0.21615357484758402,10.424172,165.99,2025,5,May,2,3,Thursday
1673,2025-03-10 06:44:39,2891.89,3216.0,0.1079,22.9,PIX,Processando,RS,Sul,Eletrônicos,2025-04-13 23:00:02,2025-04-17 23:00:02,Standard,3,38.0,4.0,1.0,0,0.007918696769240877,347.0064,1072.0,2025,3,March,1,0,Monday
1674,2025-03-16 00:19:41,7582.27,7916.4,0.0451,22.9,Credito,Em Analise,AM,Norte,Eletrônicos,2025-05-05 16:15:40,2025-05-10 16:15:40,Standard,4,55.0,5.0,1.0,0,0.0030202037120809462,357.02964,1979.1,2025,3,March,1,6,Sunday
1675,2025-02-18 09:35:10,1788.25,1979.1,0.1131,32.99,PIX,Confirmado,BA,Nordeste,Eletrônicos,2025-04-24 00:17:39,2025-04-29 00:17:39,Scheduled,1,69.0,5.0,1.0,1,0.01844820355095764,223.83621,1979.1,2025,2,February,1,1,Tuesday
1676,2025-05-10 20:08:43,2734.59,2742.13,0.0111,22.9,Boleto,Em Analise,PR,Sul,Eletrônicos,2025-04-23 11:21:16,2025-04-24 11:21:16,Standard,1,-17.0,1.0,1.0,0,0.008374198691577165,30.437643,2742.13,2025,5,May,2,5,Saturday
1677,2025-03-06 11:53:33,501.56,519.44,0.0785,22.9,Boleto,Confirmado,PR,Sul,Eletrônicos,2025-04-29 01:04:11,2025-05-02 01:04:11,Standard,4,56.0,3.0,1.0,1,0.04565754844883962,40.77604,129.86,2025,3,March,1,3,Thursday
1678,2025-03-23 05:22:02,904.47,898.0,0.0183,22.9,Boleto,Em Analise,SP,Sudeste,Eletrônicos,2025-04-16 20:41:16,2025-04-21 20:41:16,Standard,2,29.0,5.0,1.0,0,0.025318694926310434,16.4334,449.0,2025,3,March,1,6,Sunday
1679,2025-03-03 11:23:20,3472.7,3598.02,0.044,32.99,Debito,Confirmado,TO,Norte,Eletrônicos,2025-05-12 15:47:22,2025-05-16 15:47:22,Scheduled,2,74.0,4.0,1.0,1,0.009499812825755178,158.31287999999998,1799.01,2025,3,March,1,0,Monday
1680,2025-04-23 01:16:02,6949.82,7196.04,0.0388,32.99,Boleto,Confirmado,RS,Sul,Eletrônicos,2025-05-01 03:46:03,2025-05-02 03:46:03,Scheduled,4,9.0,1.0,1.0,1,0.004746885530848281,279.206352,1799.01,2025,4,April,2,2,Wednesday
1681,2025-03-03 23:44:55,184.26,161.7,0.1258,42.9,Credito,Confirmado,AP,Norte,Eletrônicos,2025-04-26 06:18:14,2025-04-30 06:18:14,Same-Day,3,57.0,4.0,1.0,1,0.23282318463041354,20.341859999999997,53.9,2025,3,March,1,0,Monday
1682,2025-03-30 21:39:19,1330.84,1347.0,0.029,22.9,Boleto,Cancelado,RO,Norte,Eletrônicos,2025-04-27 06:57:55,2025-04-28 06:57:55,Standard,3,,,,0,0.017207177421778727,39.063,449.0,2025,3,March,1,6,Sunday
1683,2025-05-07 04:43:20,261.21,259.72,0.1213,32.99,PIX,Cancelado,RS,Sul,Eletrônicos,2025-05-02 17:05:25,2025-05-07 17:05:25,Scheduled,2,,,,0,0.12629684927835844,31.504036000000006,129.86,2025,5,May,2,2,Wednesday
1684,2025-04-07 08:36:54,1176.59,1286.97,0.1191,42.9,PIX,Cancelado,MG,Sudeste,Eletrônicos,2025-05-05 05:16:25,2025-05-08 05:16:25,Same-Day,3,,,,0,0.03646129917813342,153.278127,428.99,2025,4,April,2,0,Monday
1685,2025-03-18 23:47:48,340.14,331.98,0.0748,32.99,Debito,Confirmado,AM,Norte,Eletrônicos,2025-05-02 23:36:41,2025-05-03 23:36:41,Scheduled,2,45.0,1.0,1.0,1,0.09698947492209091,24.832104000000005,165.99,2025,3,March,1,1,Tuesday
1686,2025-03-28 13:43:31,94.91,53.9,0.0351,42.9,PIX,Confirmado,MG,Sudeste,Eletrônicos,2025-05-11 15:23:55,2025-05-15 15:23:55,Same-Day,1,48.0,4.0,1.0,1,0.45200716468233065,1.8918899999999998,53.9,2025,3,March,1,4,Friday
1687,2025-05-07 03:49:50,3175.52,3253.14,0.034,32.99,Boleto,Cancelado,TO,Norte,Eletrônicos,2025-05-15 02:28:26,2025-05-17 02:28:26,Scheduled,2,,,,0,0.01038884970020658,110.60676000000001,1626.57,2025,5,May,2,2,Wednesday
1689,2025-03-10 14:27:01,392.25,349.8,0.0013,42.9,Debito,Cancelado,ES,Sudeste,Eletrônicos,2025-04-24 17:07:37,2025-04-27 17:07:37,Same-Day,2,,,,0,0.10936902485659655,0.45474,174.9,2025,3,March,1,0,Monday
1690,2025-03-05 08:37:07,128.33,103.6,0.0797,32.99,PIX,Cancelado,ES,Sudeste,Eletrônicos,2025-04-19 04:56:36,2025-04-22 04:56:36,Scheduled,2,,,,0,0.2570716122496688,8.25692,51.8,2025,3,March,1,2,Wednesday
1691,2025-03-08 14:57:18,125.39,107.8,0.1429,32.99,PIX,Cancelado,BA,Nordeste,Eletrônicos,2025-04-21 18:01:06,2025-04-25 18:01:06,Scheduled,2,,,,0,0.263099130712178,15.40462,53.9,2025,3,March,1,5,Saturday
1692,2025-04-15 03:37:21,10756.95,10968.52,0.0232,42.9,PIX,Cancelado,SC,Sul,Eletrônicos,2025-05-12 02:45:27,2025-05-14 02:45:27,Same-Day,4,,,,0,0.003988119308911913,254.469664,2742.13,2025,4,April,2,1,Tuesday
1693,2025-05-08 01:54:01,70.25,51.8,0.086,22.9,Debito,Em Analise,PI,Nordeste,Eletrônicos,2025-04-26 17:53:46,2025-04-29 17:53:46,Standard,1,-9.0,3.0,1.0,0,0.3259786476868327,4.4548,51.8,2025,5,May,2,3,Thursday
1694,2025-04-20 02:04:48,4725.87,5484.26,0.1443,32.99,PIX,Processando,MA,Nordeste,Eletrônicos,2025-05-09 08:04:11,2025-05-10 08:04:11,Scheduled,2,20.0,1.0,1.0,0,0.006980725242124731,791.378718,2742.13,2025,4,April,2,6,Sunday
1695,2025-05-04 12:22:36,58.49,17.9,0.1291,42.9,PIX,Cancelado,RR,Norte,Eletrônicos,2025-04-28 00:15:01,2025-05-01 00:15:01,Same-Day,1,,,,0,0.7334587108907505,2.3108899999999997,17.9,2025,5,May,2,6,Sunday
1696,2025-03-18 15:17:18,322.61,331.98,0.1276,32.99,Boleto,Confirmado,ES,Sudeste,Eletrônicos,2025-05-05 12:13:14,2025-05-10 12:13:14,Scheduled,2,52.0,5.0,1.0,1,0.10225969436781253,42.360648,165.99,2025,3,March,1,1,Tuesday
1697,2025-04-19 22:25:31,3370.85,3796.0,0.1233,42.9,Credito,Cancelado,MG,Sudeste,Eletrônicos,2025-05-03 00:50:45,2025-05-05 00:50:45,Same-Day,4,,,,0,0.012726760312680777,468.0468,949.0,2025,4,April,2,5,Saturday
1698,2025-04-11 05:26:41,5169.51,5397.03,0.0464,22.9,PIX,Confirmado,SE,Nordeste,Eletrônicos,2025-04-22 11:23:39,2025-04-22 11:23:39,Standard,3,11.0,0.0,0.0,1,0.004429820234412932,250.42219199999997,1799.01,2025,4,April,2,4,Friday
1699,2025-03-28 08:50:57,8020.71,9208.0,0.1336,42.9,Debito,Cancelado,RJ,Sudeste,Eletrônicos,2025-05-15 06:46:22,2025-05-15 06:46:22,Same-Day,2,,,,0,0.0053486536728045275,1230.1888,4604.0,2025,3,March,1,4,Friday
1700,2025-05-09 15:50:23,408.5,449.0,0.1412,22.9,Credito,Cancelado,BA,Nordeste,Eletrônicos,2025-04-29 22:20:31,2025-05-02 22:20:31,Standard,1,,,,0,0.05605875152998776,63.398799999999994,449.0,2025,5,May,2,4,Friday
1701,2025-04-07 16:09:00,1874.75,1979.1,0.0744,42.9,PIX,Em Analise,MG,Sudeste,Eletrônicos,2025-04-27 18:24:25,2025-04-30 18:24:25,Same-Day,1,23.0,3.0,1.0,0,0.022883051073476463,147.24504,1979.1,2025,4,April,2,0,Monday
1702,2025-03-09 03:49:50,771.84,769.9,0.0532,42.9,Credito,Em Analise,PA,Norte,Eletrônicos,2025-04-17 12:16:33,2025-04-19 12:16:33,Same-Day,1,41.0,2.0,1.0,0,0.05558146766169154,40.958679999999994,769.9,2025,3,March,1,6,Sunday
1703,2025-04-03 06:55:46,217.23,207.2,0.0621,22.9,Boleto,Em Analise,SP,Sudeste,Eletrônicos,2025-04-28 05:15:55,2025-04-29 05:15:55,Standard,4,25.0,1.0,1.0,0,0.10541822031947705,12.86712,51.8,2025,4,April,2,3,Thursday
1704,2025-03-21 13:02:21,8734.46,9149.97,0.0501,42.9,Credito,Cancelado,PI,Nordeste,Eletrônicos,2025-05-12 16:18:35,2025-05-15 16:18:35,Same-Day,3,,,,0,0.00491158010913096,458.41349699999995,3049.99,2025,3,March,1,4,Friday
1705,2025-04-12 20:47:34,1268.82,1286.97,0.0319,22.9,Debito,Cancelado,RS,Sul,Eletrônicos,2025-04-21 12:14:14,2025-04-24 12:14:14,Standard,3,,,,0,0.018048265317381504,41.054342999999996,428.99,2025,4,April,2,5,Saturday
1706,2025-05-17 03:29:10,1754.86,1898.0,0.0928,32.99,PIX,Confirmado,CE,Nordeste,Eletrônicos,2025-04-26 22:01:53,2025-04-29 22:01:53,Scheduled,2,-18.0,3.0,1.0,1,0.01879922045063424,176.1344,949.0,2025,5,May,2,5,Saturday
1707,2025-03-13 07:01:51,3968.99,4288.0,0.0844,42.9,PIX,Cancelado,SE,Nordeste,Eletrônicos,2025-05-12 06:49:34,2025-05-17 06:49:34,Same-Day,4,,,,0,0.010808795184669148,361.9072,1072.0,2025,3,March,1,3,Thursday
1708,2025-03-27 19:06:54,72.87,53.7,0.0694,22.9,Credito,Cancelado,RJ,Sudeste,Eletrônicos,2025-04-20 18:38:58,2025-04-22 18:38:58,Standard,3,,,,0,0.314258268148758,3.72678,17.900000000000002,2025,3,March,1,3,Thursday
1709,2025-03-20 19:02:32,426.87,389.58,0.0144,42.9,Debito,Processando,TO,Norte,Eletrônicos,2025-05-06 06:25:24,2025-05-08 06:25:24,Same-Day,3,48.0,2.0,1.0,0,0.10049898095438892,5.609952,129.85999999999999,2025,3,March,1,3,Thursday
1710,2025-03-11 18:37:08,2549.68,2847.0,0.1195,42.9,PIX,Confirmado,SC,Sul,Eletrônicos,2025-05-02 12:12:34,2025-05-04 12:12:34,Same-Day,3,53.0,2.0,1.0,1,0.016825640864735966,340.2165,949.0,2025,3,March,1,1,Tuesday
1711,2025-04-08 16:09:02,10714.13,10968.52,0.0262,32.99,Debito,Cancelado,RO,Norte,Eletrônicos,2025-04-26 00:45:00,2025-05-01 00:45:00,Scheduled,4,,,,0,0.003079111416419252,287.375224,2742.13,2025,4,April,2,1,Tuesday
1712,2025-04-19 02:03:26,75.87,53.9,0.0172,22.9,PIX,Processando,PI,Nordeste,Eletrônicos,2025-04-17 15:30:55,2025-04-20 15:30:55,Standard,1,1.0,3.0,1.0,0,0.3018320811915118,0.92708,53.9,2025,4,April,2,5,Saturday
1713,2025-04-16 10:51:33,2508.64,2742.13,0.0935,22.9,PIX,Processando,PR,Sul,Eletrônicos,2025-04-29 03:31:18,2025-04-29 03:31:18,Standard,1,12.0,0.0,0.0,0,0.009128452069647299,256.389155,2742.13,2025,4,April,2,2,Wednesday
1714,2025-04-03 13:34:30,1480.71,1539.8,0.0598,32.99,Boleto,Cancelado,SC,Sul,Eletrônicos,2025-04-30 01:21:25,2025-05-04 01:21:25,Scheduled,2,,,,0,0.022279852233050363,92.08004,769.9,2025,4,April,2,3,Thursday
1715,2025-05-02 04:16:26,238.33,207.2,0.009,32.99,Credito,Em Analise,RJ,Sudeste,Eletrônicos,2025-05-12 16:03:17,2025-05-13 16:03:17,Scheduled,4,11.0,1.0,1.0,0,0.13842151638484454,1.8647999999999998,51.8,2025,5,May,2,4,Friday
1716,2025-04-04 17:49:37,1647.4,1715.96,0.0533,22.9,Boleto,Processando,ES,Sudeste,Eletrônicos,2025-05-06 05:36:55,2025-05-10 05:36:55,Standard,4,35.0,4.0,1.0,0,0.013900691999514384,91.460668,428.99,2025,4,April,2,4,Friday
1717,2025-05-06 01:17:04,1540.15,1715.96,0.1158,22.9,Boleto,Em Analise,AC,Norte,Eletrônicos,2025-04-25 23:27:36,2025-04-29 23:27:36,Standard,4,-7.0,4.0,1.0,0,0.01486868162191994,198.708168,428.99,2025,5,May,2,1,Tuesday
1718,2025-03-05 10:45:16,1654.94,1798.0,0.0923,22.9,Debito,Processando,BA,Nordeste,Eletrônicos,2025-04-27 00:49:24,2025-05-01 00:49:24,Standard,2,56.0,4.0,1.0,0,0.013837359662585954,165.9554,899.0,2025,3,March,1,2,Wednesday
1719,2025-05-01 20:42:32,495.36,499.64,0.0544,22.9,Credito,Confirmado,PA,Norte,Eletrônicos,2025-04-19 15:05:49,2025-04-24 15:05:49,Standard,4,-8.0,5.0,1.0,1,0.04622900516795865,27.180415999999997,124.91,2025,5,May,2,3,Thursday
1720,2025-04-01 18:02:24,3033.81,3079.6,0.0288,42.9,Boleto,Processando,AC,Norte,Eletrônicos,2025-04-21 16:35:32,2025-04-22 16:35:32,Same-Day,4,20.0,1.0,1.0,0,0.014140635043064662,88.69247999999999,769.9,2025,4,April,2,1,Tuesday
1721,2025-04-07 14:55:15,3288.09,3596.0,0.0948,32.99,Boleto,Em Analise,SC,Sul,Eletrônicos,2025-04-15 00:51:04,2025-04-19 00:51:04,Scheduled,4,11.0,4.0,1.0,0,0.010033180356985362,340.9008,899.0,2025,4,April,2,0,Monday
1722,2025-04-01 11:29:27,811.47,898.0,0.1331,32.99,PIX,Processando,ES,Sudeste,Eletrônicos,2025-04-30 18:55:19,2025-05-01 18:55:19,Scheduled,2,30.0,1.0,1.0,0,0.040654614465106535,119.5238,449.0,2025,4,April,2,1,Tuesday
1723,2025-04-21 09:22:57,358.8,349.8,0.0969,42.9,Credito,Processando,CE,Nordeste,Eletrônicos,2025-04-27 11:06:36,2025-04-28 11:06:36,Same-Day,2,7.0,1.0,1.0,0,0.11956521739130434,33.89562,174.9,2025,4,April,2,0,Monday
1724,2025-05-06 03:04:55,1549.68,1715.96,0.1219,42.9,PIX,Cancelado,SE,Nordeste,Eletrônicos,2025-04-22 16:13:59,2025-04-26 16:13:59,Same-Day,4,,,,0,0.027683134582623507,209.175524,428.99,2025,5,May,2,1,Tuesday
1725,2025-04-26 20:47:09,526.57,524.7,0.0782,42.9,Boleto,Confirmado,SC,Sul,Eletrônicos,2025-04-25 03:06:40,2025-04-27 03:06:40,Same-Day,3,0.0,2.0,1.0,1,0.08147064967620639,41.03154000000001,174.9,2025,4,April,2,5,Saturday
1726,2025-03-11 04:23:08,3243.5,3598.02,0.1077,32.99,Boleto,Em Analise,SP,Sudeste,Eletrônicos,2025-04-30 10:29:19,2025-05-01 10:29:19,Scheduled,2,51.0,1.0,1.0,0,0.010171111453676584,387.506754,1799.01,2025,3,March,1,1,Tuesday
1727,2025-03-27 08:45:08,112.58,103.6,0.1344,22.9,Debito,Em Analise,TO,Norte,Eletrônicos,2025-05-02 16:08:40,2025-05-02 16:08:40,Standard,2,36.0,0.0,0.0,0,0.20341090779889856,13.923839999999998,51.8,2025,3,March,1,3,Thursday
1728,2025-02-24 04:12:52,9719.07,10968.52,0.116,22.9,Boleto,Cancelado,ES,Sudeste,Eletrônicos,2025-04-18 09:46:03,2025-04-23 09:46:03,Standard,4,,,,0,0.0023561925163621622,1272.34832,2742.13,2025,2,February,1,0,Monday
1729,2025-03-11 05:17:55,452.9,497.97,0.1365,22.9,PIX,Confirmado,ES,Sudeste,Eletrônicos,2025-04-23 05:19:43,2025-04-27 05:19:43,Standard,3,47.0,4.0,1.0,1,0.05056303819827777,67.97290500000001,165.99,2025,3,March,1,1,Tuesday
1730,2025-02-23 13:20:20,3593.3,3796.0,0.0647,42.9,Boleto,Cancelado,AC,Norte,Eletrônicos,2025-05-07 15:27:44,2025-05-10 15:27:44,Same-Day,4,,,,0,0.01193888626054045,245.60119999999998,949.0,2025,2,February,1,6,Sunday
1731,2025-03-20 15:04:07,3151.28,3596.0,0.1356,42.9,PIX,Em Analise,PR,Sul,Eletrônicos,2025-04-24 18:32:59,2025-04-29 18:32:59,Same-Day,4,40.0,5.0,1.0,0,0.013613515777715721,487.6176,899.0,2025,3,March,1,3,Thursday
1732,2025-04-08 09:56:56,1827.64,1979.1,0.0932,32.99,PIX,Confirmado,MA,Nordeste,Eletrônicos,2025-05-06 08:07:19,2025-05-11 08:07:19,Scheduled,1,32.0,5.0,1.0,1,0.018050600774769648,184.45212,1979.1,2025,4,April,2,1,Tuesday
1733,2025-04-30 14:30:58,311.56,331.98,0.1305,22.9,Debito,Cancelado,SC,Sul,Eletrônicos,2025-04-29 11:46:51,2025-04-30 11:46:51,Standard,2,,,,0,0.073501091282578,43.32339,165.99,2025,4,April,2,2,Wednesday
1734,2025-03-25 11:05:04,3607.77,3596.0,0.0059,32.99,Boleto,Processando,SP,Sudeste,Eletrônicos,2025-05-08 23:06:13,2025-05-09 23:06:13,Scheduled,4,45.0,1.0,1.0,0,0.00914415275918365,21.2164,899.0,2025,3,March,1,1,Tuesday
1735,2025-04-30 07:54:17,3285.8,3598.02,0.0987,42.9,Credito,Em Analise,AP,Norte,Eletrônicos,2025-04-19 18:59:25,2025-04-22 18:59:25,Same-Day,2,-8.0,3.0,1.0,0,0.013056181143100613,355.124574,1799.01,2025,4,April,2,2,Wednesday
1736,2025-02-28 16:31:45,195.55,174.9,0.1272,42.9,PIX,Processando,SC,Sul,Eletrônicos,2025-05-01 22:57:25,2025-05-01 22:57:25,Same-Day,1,62.0,0.0,0.0,0,0.21938123242137558,22.247280000000003,174.9,2025,2,February,1,4,Friday
1737,2025-04-21 06:48:48,6359.37,6506.28,0.0261,22.9,PIX,Processando,SE,Nordeste,Eletrônicos,2025-04-30 16:17:11,2025-05-01 16:17:11,Standard,4,10.0,1.0,1.0,0,0.0036009856322245753,169.813908,1626.57,2025,4,April,2,0,Monday
1738,2025-03-06 00:20:31,429.29,428.99,0.0993,42.9,Credito,Cancelado,RJ,Sudeste,Eletrônicos,2025-04-21 22:32:13,2025-04-25 22:32:13,Same-Day,1,,,,0,0.0999324465978709,42.598707,428.99,2025,3,March,1,3,Thursday
1739,2025-04-21 21:14:00,2841.08,3216.0,0.1237,22.9,Debito,Confirmado,SC,Sul,Eletrônicos,2025-04-16 01:21:26,2025-04-19 01:21:26,Standard,3,-3.0,3.0,1.0,1,0.008060315091444099,397.8192,1072.0,2025,4,April,2,0,Monday
1740,2025-03-10 10:38:55,1496.18,1539.8,0.0432,22.9,Boleto,Em Analise,MG,Sudeste,Eletrônicos,2025-04-19 13:47:21,2025-04-20 13:47:21,Standard,2,41.0,1.0,1.0,0,0.015305645042708763,66.51936,769.9,2025,3,March,1,0,Monday
1741,2025-04-29 05:43:19,130.29,103.6,0.0608,32.99,Credito,Cancelado,SC,Sul,Eletrônicos,2025-05-11 17:27:40,2025-05-12 17:27:40,Scheduled,2,,,,0,0.2532043902064625,6.29888,51.8,2025,4,April,2,1,Tuesday
1742,2025-02-28 19:35:22,72.01,53.7,0.0854,22.9,PIX,Em Analise,SP,Sudeste,Eletrônicos,2025-04-18 11:46:44,2025-04-21 11:46:44,Standard,3,51.0,3.0,1.0,0,0.31801138730731837,4.58598,17.900000000000002,2025,2,February,1,4,Friday
